idDetalleCompra,idCompra,idProduc,nomProduc,precioProduc,CantidadProduc,Subtotal
25444,3912,28,Hoja Sierra - Lote 28,3.48,63,219.24
25445,3913,46,Llave Lavatorio Vainsa - Lote 46,23.51,91,2139.41
25446,3913,16,Llave Lavatorio Vainsa - Lote 16,23.05,43,991.15
25447,3913,11,Sifón Botella - Lote 11,7.51,53,398.03
25448,3913,32,Mezcladora Ducha Italgrif - Lote 32,76.29,48,3661.92
25449,3913,36,"Tubo PVC Desague 4"" - Lote 36",15.79,30,473.7
25450,3913,45,Guantes - Lote 45,5.46,100,546.0
25451,3913,49,Llave Angular Cromada - Lote 49,6.5,59,383.5
25452,3913,5,Mezcladora Monocomando - Lote 5,99.36,38,3775.68
25453,3913,27,Tubo Abasto - Lote 27,4.4,82,360.8
25454,3914,1,Llave Lavatorio Vainsa - Lote 1,24.7,58,1432.6
25455,3914,36,"Tubo PVC Desague 4"" - Lote 36",18.86,32,603.52
25456,3914,5,Mezcladora Monocomando - Lote 5,111.02,34,3774.68
25457,3914,34,Llave Angular Cromada - Lote 34,7.72,79,609.88
25458,3914,15,Guantes - Lote 15,5.43,73,396.39
25459,3914,27,Tubo Abasto - Lote 27,4.42,49,216.58
25460,3914,24,Pegamento PVC Oatey - Lote 24,23.72,30,711.6
25461,3915,23,"Codo PVC 4"" - Lote 23",1.88,79,148.52
25462,3915,37,"Tubo PVC Agua 1/2"" - Lote 37",7.58,67,507.86
25463,3915,29,Martillo - Lote 29,13.07,92,1202.44
25464,3916,15,Guantes - Lote 15,4.65,35,162.75
25465,3916,8,"Codo PVC 4"" - Lote 8",2.44,73,178.12
25466,3916,39,Pegamento PVC Oatey - Lote 39,20.41,94,1918.54
25467,3916,48,"Caño Jardin Bronce 1/2"" - Lote 48",7.7,90,693.0
25468,3916,30,Guantes - Lote 30,4.49,62,278.38
25469,3916,6,"Tubo PVC Desague 4"" - Lote 6",15.65,56,876.4
25470,3917,15,Guantes - Lote 15,5.3,64,339.2
25471,3917,10,Cinta Teflon - Lote 10,1.41,32,45.12
25472,3917,4,Llave Angular Cromada - Lote 4,6.52,38,247.76
25473,3917,41,Sifón Botella - Lote 41,8.4,41,344.4
25474,3917,32,Mezcladora Ducha Italgrif - Lote 32,82.07,59,4842.13
25475,3917,34,Llave Angular Cromada - Lote 34,8.33,81,674.73
25476,3918,6,"Tubo PVC Desague 4"" - Lote 6",15.96,90,1436.4
25477,3918,48,"Caño Jardin Bronce 1/2"" - Lote 48",8.19,29,237.51
25478,3918,4,Llave Angular Cromada - Lote 4,7.69,46,353.74
25479,3918,46,Llave Lavatorio Vainsa - Lote 46,26.57,94,2497.58
25480,3918,39,Pegamento PVC Oatey - Lote 39,23.57,78,1838.46
25481,3918,35,Mezcladora Monocomando - Lote 35,110.12,22,2422.64
25482,3918,33,"Caño Jardin Bronce 1/2"" - Lote 33",7.8,57,444.6
25483,3918,33,"Caño Jardin Bronce 1/2"" - Lote 33",10.49,73,765.77
25484,3918,31,Llave Lavatorio Vainsa - Lote 31,28.35,99,2806.65
25485,3918,15,Guantes - Lote 15,5.23,98,512.54
25486,3919,39,Pegamento PVC Oatey - Lote 39,21.5,48,1032.0
25487,3919,48,"Caño Jardin Bronce 1/2"" - Lote 48",9.26,96,888.96
25488,3919,22,"Tubo PVC Agua 1/2"" - Lote 22",7.52,82,616.64
25489,3919,9,Pegamento PVC Oatey - Lote 9,18.94,26,492.44
25490,3919,21,"Tubo PVC Desague 4"" - Lote 21",14.68,40,587.2
25491,3919,20,Mezcladora Monocomando - Lote 20,124.62,89,11091.18
25492,3919,7,"Tubo PVC Agua 1/2"" - Lote 7",9.33,35,326.55
25493,3919,17,Mezcladora Ducha Italgrif - Lote 17,72.69,73,5306.37
25494,3919,6,"Tubo PVC Desague 4"" - Lote 6",18.95,51,966.45
25495,3920,16,Llave Lavatorio Vainsa - Lote 16,24.4,29,707.6
25496,3920,28,Hoja Sierra - Lote 28,3.19,45,143.55
25497,3920,43,Hoja Sierra - Lote 43,3.07,56,171.92
25498,3920,14,Martillo - Lote 14,15.98,61,974.78
25499,3920,45,Guantes - Lote 45,5.19,37,192.03
25500,3920,39,Pegamento PVC Oatey - Lote 39,20.91,45,940.95
25501,3921,18,"Caño Jardin Bronce 1/2"" - Lote 18",8.89,32,284.48
25502,3921,12,Tubo Abasto - Lote 12,5.47,91,497.77
25503,3921,45,Guantes - Lote 45,5.4,33,178.2
25504,3922,5,Mezcladora Monocomando - Lote 5,99.88,72,7191.36
25505,3922,3,"Caño Jardin Bronce 1/2"" - Lote 3",7.58,54,409.32
25506,3922,40,Cinta Teflon - Lote 40,1.63,79,128.77
25507,3923,8,"Codo PVC 4"" - Lote 8",2.12,34,72.08
25508,3923,36,"Tubo PVC Desague 4"" - Lote 36",16.45,22,361.9
25509,3923,3,"Caño Jardin Bronce 1/2"" - Lote 3",8.23,55,452.65
25510,3923,33,"Caño Jardin Bronce 1/2"" - Lote 33",7.74,95,735.3
25511,3923,20,Mezcladora Monocomando - Lote 20,95.3,85,8100.5
25512,3924,11,Sifón Botella - Lote 11,8.63,20,172.6
25513,3924,17,Mezcladora Ducha Italgrif - Lote 17,61.53,56,3445.68
25514,3924,21,"Tubo PVC Desague 4"" - Lote 21",14.39,22,316.58
25515,3924,27,Tubo Abasto - Lote 27,5.17,73,377.41
25516,3925,2,Mezcladora Ducha Italgrif - Lote 2,74.7,97,7245.9
25517,3925,32,Mezcladora Ducha Italgrif - Lote 32,69.26,62,4294.12
25518,3925,6,"Tubo PVC Desague 4"" - Lote 6",17.63,29,511.27
25519,3925,17,Mezcladora Ducha Italgrif - Lote 17,61.85,48,2968.8
25520,3925,15,Guantes - Lote 15,4.96,43,213.28
25521,3925,7,"Tubo PVC Agua 1/2"" - Lote 7",8.64,53,457.92
25522,3925,39,Pegamento PVC Oatey - Lote 39,23.76,37,879.12
25523,3925,34,Llave Angular Cromada - Lote 34,7.87,39,306.93
25524,3926,46,Llave Lavatorio Vainsa - Lote 46,30.15,98,2954.7
25525,3926,16,Llave Lavatorio Vainsa - Lote 16,30.52,55,1678.6
25526,3926,31,Llave Lavatorio Vainsa - Lote 31,29.45,41,1207.45
25527,3926,28,Hoja Sierra - Lote 28,3.23,41,132.43
25528,3926,29,Martillo - Lote 29,16.98,33,560.34
25529,3926,49,Llave Angular Cromada - Lote 49,7.37,49,361.13
25530,3926,27,Tubo Abasto - Lote 27,5.43,60,325.8
25531,3926,11,Sifón Botella - Lote 11,9.52,76,723.52
25532,3927,1,Llave Lavatorio Vainsa - Lote 1,26.78,89,2383.42
25533,3927,9,Pegamento PVC Oatey - Lote 9,23.64,52,1229.28
25534,3927,15,Guantes - Lote 15,4.46,70,312.2
25535,3927,49,Llave Angular Cromada - Lote 49,6.03,25,150.75
25536,3927,45,Guantes - Lote 45,5.06,41,207.46
25537,3927,23,"Codo PVC 4"" - Lote 23",1.76,56,98.56
25538,3928,43,Hoja Sierra - Lote 43,2.92,78,227.76
25539,3928,5,Mezcladora Monocomando - Lote 5,95.26,82,7811.32
25540,3928,48,"Caño Jardin Bronce 1/2"" - Lote 48",10.25,83,850.75
25541,3928,21,"Tubo PVC Desague 4"" - Lote 21",14.88,48,714.24
25542,3928,8,"Codo PVC 4"" - Lote 8",1.89,36,68.04
25543,3928,25,Cinta Teflon - Lote 25,1.62,61,98.82
25544,3928,28,Hoja Sierra - Lote 28,2.76,57,157.32
25545,3928,17,Mezcladora Ducha Italgrif - Lote 17,64.71,95,6147.45
25546,3928,2,Mezcladora Ducha Italgrif - Lote 2,77.68,29,2252.72
25547,3929,14,Martillo - Lote 14,13.41,91,1220.31
25548,3929,1,Llave Lavatorio Vainsa - Lote 1,22.92,50,1146.0
25549,3929,11,Sifón Botella - Lote 11,10.38,37,384.06
25550,3930,20,Mezcladora Monocomando - Lote 20,103.9,45,4675.5
25551,3930,20,Mezcladora Monocomando - Lote 20,103.81,67,6955.27
25552,3930,13,Hoja Sierra - Lote 13,3.09,22,67.98
25553,3930,42,Tubo Abasto - Lote 42,4.61,25,115.25
25554,3930,37,"Tubo PVC Agua 1/2"" - Lote 37",8.54,60,512.4
25555,3930,48,"Caño Jardin Bronce 1/2"" - Lote 48",9.82,56,549.92
25556,3931,26,Sifón Botella - Lote 26,10.01,72,720.72
25557,3931,20,Mezcladora Monocomando - Lote 20,104.69,59,6176.71
25558,3931,24,Pegamento PVC Oatey - Lote 24,19.82,28,554.96
25559,3932,43,Hoja Sierra - Lote 43,2.65,93,246.45
25560,3932,15,Guantes - Lote 15,4.02,26,104.52
25561,3932,9,Pegamento PVC Oatey - Lote 9,21.02,87,1828.74
25562,3932,18,"Caño Jardin Bronce 1/2"" - Lote 18",10.46,93,972.78
25563,3932,9,Pegamento PVC Oatey - Lote 9,19.37,88,1704.56
25564,3932,19,Llave Angular Cromada - Lote 19,6.79,62,420.98
25565,3932,3,"Caño Jardin Bronce 1/2"" - Lote 3",8.43,80,674.4
25566,3932,42,Tubo Abasto - Lote 42,5.31,41,217.71
25567,3932,44,Martillo - Lote 44,13.21,85,1122.85
25568,3932,35,Mezcladora Monocomando - Lote 35,97.06,22,2135.32
25569,3933,18,"Caño Jardin Bronce 1/2"" - Lote 18",10.47,23,240.81
25570,3933,1,Llave Lavatorio Vainsa - Lote 1,22.53,28,630.84
25571,3933,22,"Tubo PVC Agua 1/2"" - Lote 22",8.49,75,636.75
25572,3933,37,"Tubo PVC Agua 1/2"" - Lote 37",8.33,81,674.73
25573,3933,4,Llave Angular Cromada - Lote 4,8.25,48,396.0
25574,3933,47,Mezcladora Ducha Italgrif - Lote 47,79.94,75,5995.5
25575,3933,39,Pegamento PVC Oatey - Lote 39,19.63,68,1334.84
25576,3934,8,"Codo PVC 4"" - Lote 8",2.16,71,153.36
25577,3934,44,Martillo - Lote 44,15.53,86,1335.58
25578,3934,11,Sifón Botella - Lote 11,8.8,84,739.2
25579,3934,32,Mezcladora Ducha Italgrif - Lote 32,79.44,94,7467.36
25580,3934,38,"Codo PVC 4"" - Lote 38",2.34,49,114.66
25581,3935,40,Cinta Teflon - Lote 40,1.73,75,129.75
25582,3935,13,Hoja Sierra - Lote 13,2.97,66,196.02
25583,3935,9,Pegamento PVC Oatey - Lote 9,22.57,45,1015.65
25584,3935,21,"Tubo PVC Desague 4"" - Lote 21",18.33,36,659.88
25585,3935,44,Martillo - Lote 44,12.67,71,899.57
25586,3935,45,Guantes - Lote 45,4.95,78,386.1
25587,3935,36,"Tubo PVC Desague 4"" - Lote 36",15.75,28,441.0
25588,3935,21,"Tubo PVC Desague 4"" - Lote 21",14.67,87,1276.29
25589,3936,5,Mezcladora Monocomando - Lote 5,101.04,67,6769.68
25590,3936,30,Guantes - Lote 30,4.1,66,270.6
25591,3936,17,Mezcladora Ducha Italgrif - Lote 17,71.77,67,4808.59
25592,3937,33,"Caño Jardin Bronce 1/2"" - Lote 33",9.61,24,230.64
25593,3937,10,Cinta Teflon - Lote 10,1.65,20,33.0
25594,3937,15,Guantes - Lote 15,5.37,41,220.17
25595,3937,34,Llave Angular Cromada - Lote 34,8.04,83,667.32
25596,3937,49,Llave Angular Cromada - Lote 49,7.06,26,183.56
25597,3937,34,Llave Angular Cromada - Lote 34,8.06,93,749.58
25598,3937,46,Llave Lavatorio Vainsa - Lote 46,26.81,28,750.68
25599,3938,43,Hoja Sierra - Lote 43,2.87,37,106.19
25600,3938,4,Llave Angular Cromada - Lote 4,7.69,96,738.24
25601,3938,24,Pegamento PVC Oatey - Lote 24,20.67,66,1364.22
25602,3938,11,Sifón Botella - Lote 11,10.32,42,433.44
25603,3938,12,Tubo Abasto - Lote 12,5.12,51,261.12
25604,3939,6,"Tubo PVC Desague 4"" - Lote 6",19.05,78,1485.9
25605,3939,19,Llave Angular Cromada - Lote 19,6.94,38,263.72
25606,3939,47,Mezcladora Ducha Italgrif - Lote 47,72.49,87,6306.63
25607,3940,4,Llave Angular Cromada - Lote 4,7.38,98,723.24
25608,3940,41,Sifón Botella - Lote 41,7.91,30,237.3
25609,3940,10,Cinta Teflon - Lote 10,1.41,46,64.86
25610,3940,13,Hoja Sierra - Lote 13,3.15,99,311.85
25611,3940,3,"Caño Jardin Bronce 1/2"" - Lote 3",7.74,73,565.02
25612,3941,50,Mezcladora Monocomando - Lote 50,104.6,62,6485.2
25613,3941,46,Llave Lavatorio Vainsa - Lote 46,23.79,81,1926.99
25614,3941,33,"Caño Jardin Bronce 1/2"" - Lote 33",8.94,64,572.16
25615,3941,2,Mezcladora Ducha Italgrif - Lote 2,76.97,37,2847.89
25616,3941,46,Llave Lavatorio Vainsa - Lote 46,28.45,46,1308.7
25617,3941,38,"Codo PVC 4"" - Lote 38",2.14,57,121.98
25618,3941,31,Llave Lavatorio Vainsa - Lote 31,23.22,76,1764.72
25619,3942,15,Guantes - Lote 15,5.03,46,231.38
25620,3942,47,Mezcladora Ducha Italgrif - Lote 47,74.95,26,1948.7
25621,3942,8,"Codo PVC 4"" - Lote 8",2.27,51,115.77
25622,3942,3,"Caño Jardin Bronce 1/2"" - Lote 3",9.07,34,308.38
25623,3942,11,Sifón Botella - Lote 11,8.29,82,679.78
25624,3942,13,Hoja Sierra - Lote 13,2.94,34,99.96
25625,3942,19,Llave Angular Cromada - Lote 19,7.92,81,641.52
25626,3942,16,Llave Lavatorio Vainsa - Lote 16,23.27,53,1233.31
25627,3942,34,Llave Angular Cromada - Lote 34,8.3,34,282.2
25628,3942,49,Llave Angular Cromada - Lote 49,8.08,66,533.28
25629,3943,44,Martillo - Lote 44,17.38,67,1164.46
25630,3943,24,Pegamento PVC Oatey - Lote 24,18.5,27,499.5
25631,3943,33,"Caño Jardin Bronce 1/2"" - Lote 33",10.34,71,734.14
25632,3943,22,"Tubo PVC Agua 1/2"" - Lote 22",8.57,97,831.29
25633,3943,6,"Tubo PVC Desague 4"" - Lote 6",15.7,93,1460.1
25634,3943,24,Pegamento PVC Oatey - Lote 24,20.83,30,624.9
25635,3943,49,Llave Angular Cromada - Lote 49,7.23,51,368.73
25636,3943,6,"Tubo PVC Desague 4"" - Lote 6",17.66,90,1589.4
25637,3943,2,Mezcladora Ducha Italgrif - Lote 2,68.4,90,6156.0
25638,3944,4,Llave Angular Cromada - Lote 4,6.34,44,278.96
25639,3944,23,"Codo PVC 4"" - Lote 23",2.01,48,96.48
25640,3944,22,"Tubo PVC Agua 1/2"" - Lote 22",8.69,95,825.55
25641,3944,24,Pegamento PVC Oatey - Lote 24,21.68,45,975.6
25642,3944,12,Tubo Abasto - Lote 12,5.23,21,109.83
25643,3944,46,Llave Lavatorio Vainsa - Lote 46,29.85,61,1820.85
25644,3945,41,Sifón Botella - Lote 41,9.63,73,702.99
25645,3945,19,Llave Angular Cromada - Lote 19,6.01,37,222.37
25646,3945,12,Tubo Abasto - Lote 12,5.36,38,203.68
25647,3946,16,Llave Lavatorio Vainsa - Lote 16,29.84,99,2954.16
25648,3946,30,Guantes - Lote 30,4.71,26,122.46
25649,3946,6,"Tubo PVC Desague 4"" - Lote 6",16.18,25,404.5
25650,3946,2,Mezcladora Ducha Italgrif - Lote 2,77.84,32,2490.88
25651,3946,6,"Tubo PVC Desague 4"" - Lote 6",17.53,49,858.97
25652,3946,1,Llave Lavatorio Vainsa - Lote 1,23.72,48,1138.56
25653,3946,14,Martillo - Lote 14,13.75,40,550.0
25654,3946,46,Llave Lavatorio Vainsa - Lote 46,24.51,59,1446.09
25655,3946,45,Guantes - Lote 45,5.15,83,427.45
25656,3946,17,Mezcladora Ducha Italgrif - Lote 17,64.99,60,3899.4
25657,3947,26,Sifón Botella - Lote 26,9.87,24,236.88
25658,3947,25,Cinta Teflon - Lote 25,1.6,80,128.0
25659,3947,7,"Tubo PVC Agua 1/2"" - Lote 7",7.23,42,303.66
25660,3947,26,Sifón Botella - Lote 26,10.4,48,499.2
25661,3947,11,Sifón Botella - Lote 11,8.44,52,438.88
25662,3947,25,Cinta Teflon - Lote 25,1.33,43,57.19
25663,3947,15,Guantes - Lote 15,5.02,99,496.98
25664,3947,10,Cinta Teflon - Lote 10,1.6,55,88.0
25665,3948,14,Martillo - Lote 14,14.64,93,1361.52
25666,3948,48,"Caño Jardin Bronce 1/2"" - Lote 48",9.29,26,241.54
25667,3948,38,"Codo PVC 4"" - Lote 38",2.24,68,152.32
25668,3948,30,Guantes - Lote 30,4.3,94,404.2
25669,3948,6,"Tubo PVC Desague 4"" - Lote 6",15.96,20,319.2
25670,3948,7,"Tubo PVC Agua 1/2"" - Lote 7",8.76,65,569.4
25671,3948,48,"Caño Jardin Bronce 1/2"" - Lote 48",7.71,78,601.38
25672,3949,27,Tubo Abasto - Lote 27,4.32,67,289.44
25673,3949,22,"Tubo PVC Agua 1/2"" - Lote 22",8.98,93,835.14
25674,3949,35,Mezcladora Monocomando - Lote 35,116.32,66,7677.12
25675,3949,5,Mezcladora Monocomando - Lote 5,113.16,66,7468.56
25676,3950,4,Llave Angular Cromada - Lote 4,6.41,98,628.18
25677,3950,15,Guantes - Lote 15,4.38,67,293.46
25678,3950,10,Cinta Teflon - Lote 10,1.57,55,86.35
25679,3950,22,"Tubo PVC Agua 1/2"" - Lote 22",8.97,21,188.37
25680,3950,21,"Tubo PVC Desague 4"" - Lote 21",18.01,41,738.41
25681,3951,4,Llave Angular Cromada - Lote 4,6.63,73,483.99
25682,3951,34,Llave Angular Cromada - Lote 34,6.29,72,452.88
25683,3951,41,Sifón Botella - Lote 41,8.84,60,530.4
25684,3952,44,Martillo - Lote 44,13.84,43,595.12
25685,3952,46,Llave Lavatorio Vainsa - Lote 46,28.37,99,2808.63
25686,3952,45,Guantes - Lote 45,4.97,54,268.38
25687,3952,11,Sifón Botella - Lote 11,10.26,86,882.36
25688,3952,28,Hoja Sierra - Lote 28,3.27,45,147.15
25689,3952,40,Cinta Teflon - Lote 40,1.54,92,141.68
25690,3953,7,"Tubo PVC Agua 1/2"" - Lote 7",8.99,43,386.57
25691,3953,25,Cinta Teflon - Lote 25,1.61,92,148.12
25692,3953,13,Hoja Sierra - Lote 13,2.53,26,65.78
25693,3954,26,Sifón Botella - Lote 26,10.41,55,572.55
25694,3954,11,Sifón Botella - Lote 11,9.35,56,523.6
25695,3954,20,Mezcladora Monocomando - Lote 20,116.71,38,4434.98
25696,3954,12,Tubo Abasto - Lote 12,4.14,89,368.46
25697,3954,33,"Caño Jardin Bronce 1/2"" - Lote 33",7.96,44,350.24
25698,3954,24,Pegamento PVC Oatey - Lote 24,23.26,30,697.8
25699,3954,25,Cinta Teflon - Lote 25,1.65,70,115.5
25700,3954,47,Mezcladora Ducha Italgrif - Lote 47,61.57,96,5910.72
25701,3954,42,Tubo Abasto - Lote 42,4.29,88,377.52
25702,3954,29,Martillo - Lote 29,15.53,40,621.2
25703,3955,16,Llave Lavatorio Vainsa - Lote 16,28.04,75,2103.0
25704,3955,2,Mezcladora Ducha Italgrif - Lote 2,69.46,91,6320.86
25705,3955,2,Mezcladora Ducha Italgrif - Lote 2,83.69,41,3431.29
25706,3955,38,"Codo PVC 4"" - Lote 38",1.91,71,135.61
25707,3956,4,Llave Angular Cromada - Lote 4,7.71,34,262.14
25708,3956,18,"Caño Jardin Bronce 1/2"" - Lote 18",8.39,27,226.53
25709,3956,43,Hoja Sierra - Lote 43,3.25,21,68.25
25710,3956,14,Martillo - Lote 14,17.41,59,1027.19
25711,3956,7,"Tubo PVC Agua 1/2"" - Lote 7",8.17,81,661.77
25712,3956,43,Hoja Sierra - Lote 43,2.99,98,293.02
25713,3956,13,Hoja Sierra - Lote 13,2.98,83,247.34
25714,3956,40,Cinta Teflon - Lote 40,1.51,47,70.97
25715,3957,17,Mezcladora Ducha Italgrif - Lote 17,79.71,79,6297.09
25716,3957,18,"Caño Jardin Bronce 1/2"" - Lote 18",7.63,39,297.57
25717,3957,35,Mezcladora Monocomando - Lote 35,118.85,74,8794.9
25718,3958,48,"Caño Jardin Bronce 1/2"" - Lote 48",8.76,87,762.12
25719,3958,24,Pegamento PVC Oatey - Lote 24,22.3,95,2118.5
25720,3958,16,Llave Lavatorio Vainsa - Lote 16,28.82,21,605.22
25721,3958,5,Mezcladora Monocomando - Lote 5,94.66,39,3691.74
25722,3958,39,Pegamento PVC Oatey - Lote 39,18.33,58,1063.14
25723,3958,16,Llave Lavatorio Vainsa - Lote 16,24.76,61,1510.36
25724,3958,13,Hoja Sierra - Lote 13,3.0,35,105.0
25725,3958,1,Llave Lavatorio Vainsa - Lote 1,29.27,64,1873.28
25726,3958,40,Cinta Teflon - Lote 40,1.66,90,149.4
25727,3958,10,Cinta Teflon - Lote 10,1.63,28,45.64
25728,3959,40,Cinta Teflon - Lote 40,1.34,48,64.32
25729,3959,12,Tubo Abasto - Lote 12,4.01,55,220.55
25730,3959,50,Mezcladora Monocomando - Lote 50,120.22,86,10338.92
25731,3959,19,Llave Angular Cromada - Lote 19,8.13,22,178.86
25732,3959,32,Mezcladora Ducha Italgrif - Lote 32,73.78,57,4205.46
25733,3959,34,Llave Angular Cromada - Lote 34,6.64,51,338.64
25734,3959,6,"Tubo PVC Desague 4"" - Lote 6",14.78,72,1064.16
25735,3959,16,Llave Lavatorio Vainsa - Lote 16,25.38,38,964.44
25736,3960,18,"Caño Jardin Bronce 1/2"" - Lote 18",10.32,59,608.88
25737,3960,2,Mezcladora Ducha Italgrif - Lote 2,73.67,37,2725.79
25738,3960,13,Hoja Sierra - Lote 13,2.64,46,121.44
25739,3960,31,Llave Lavatorio Vainsa - Lote 31,30.21,74,2235.54
25740,3960,14,Martillo - Lote 14,17.29,95,1642.55
25741,3960,8,"Codo PVC 4"" - Lote 8",1.82,92,167.44
25742,3960,27,Tubo Abasto - Lote 27,4.8,61,292.8
25743,3960,3,"Caño Jardin Bronce 1/2"" - Lote 3",8.27,69,570.63
25744,3960,14,Martillo - Lote 14,15.06,100,1506.0
25745,3960,22,"Tubo PVC Agua 1/2"" - Lote 22",7.39,28,206.92
25746,3961,26,Sifón Botella - Lote 26,10.06,50,503.0
25747,3961,34,Llave Angular Cromada - Lote 34,6.78,23,155.94
25748,3961,16,Llave Lavatorio Vainsa - Lote 16,28.02,21,588.42
25749,3961,26,Sifón Botella - Lote 26,7.59,94,713.46
25750,3961,43,Hoja Sierra - Lote 43,3.44,57,196.08
25751,3961,13,Hoja Sierra - Lote 13,2.52,60,151.2
25752,3961,31,Llave Lavatorio Vainsa - Lote 31,31.12,49,1524.88
25753,3961,7,"Tubo PVC Agua 1/2"" - Lote 7",9.3,90,837.0
25754,3961,22,"Tubo PVC Agua 1/2"" - Lote 22",7.66,99,758.34
25755,3962,24,Pegamento PVC Oatey - Lote 24,19.03,50,951.5
25756,3962,39,Pegamento PVC Oatey - Lote 39,21.96,52,1141.92
25757,3962,37,"Tubo PVC Agua 1/2"" - Lote 37",9.79,60,587.4
25758,3962,42,Tubo Abasto - Lote 42,5.6,51,285.6
25759,3962,13,Hoja Sierra - Lote 13,3.14,41,128.74
25760,3962,44,Martillo - Lote 44,16.2,100,1620.0
25761,3962,13,Hoja Sierra - Lote 13,3.37,61,205.57
25762,3962,26,Sifón Botella - Lote 26,9.75,93,906.75
25763,3962,50,Mezcladora Monocomando - Lote 50,121.1,57,6902.7
25764,3962,16,Llave Lavatorio Vainsa - Lote 16,29.08,47,1366.76
25765,3963,11,Sifón Botella - Lote 11,10.21,61,622.81
25766,3963,32,Mezcladora Ducha Italgrif - Lote 32,75.93,31,2353.83
25767,3963,12,Tubo Abasto - Lote 12,5.56,80,444.8
25768,3964,25,Cinta Teflon - Lote 25,1.63,52,84.76
25769,3964,36,"Tubo PVC Desague 4"" - Lote 36",19.54,66,1289.64
25770,3964,27,Tubo Abasto - Lote 27,5.27,81,426.87
25771,3964,45,Guantes - Lote 45,4.82,68,327.76
25772,3964,11,Sifón Botella - Lote 11,9.75,70,682.5
25773,3964,33,"Caño Jardin Bronce 1/2"" - Lote 33",9.65,65,627.25
25774,3964,8,"Codo PVC 4"" - Lote 8",2.09,38,79.42
25775,3964,4,Llave Angular Cromada - Lote 4,6.25,32,200.0
25776,3964,46,Llave Lavatorio Vainsa - Lote 46,26.29,46,1209.34
25777,3965,47,Mezcladora Ducha Italgrif - Lote 47,60.29,83,5004.07
25778,3965,45,Guantes - Lote 45,4.54,61,276.94
25779,3965,23,"Codo PVC 4"" - Lote 23",2.25,72,162.0
25780,3965,7,"Tubo PVC Agua 1/2"" - Lote 7",7.76,62,481.12
25781,3965,6,"Tubo PVC Desague 4"" - Lote 6",14.99,55,824.45
25782,3965,15,Guantes - Lote 15,4.67,88,410.96
25783,3966,2,Mezcladora Ducha Italgrif - Lote 2,67.32,97,6530.04
25784,3966,15,Guantes - Lote 15,4.27,91,388.57
25785,3966,23,"Codo PVC 4"" - Lote 23",1.8,85,153.0
25786,3966,46,Llave Lavatorio Vainsa - Lote 46,23.26,24,558.24
25787,3966,1,Llave Lavatorio Vainsa - Lote 1,28.54,33,941.82
25788,3966,37,"Tubo PVC Agua 1/2"" - Lote 37",7.96,23,183.08
25789,3966,43,Hoja Sierra - Lote 43,3.23,58,187.34
25790,3966,47,Mezcladora Ducha Italgrif - Lote 47,76.04,41,3117.64
25791,3967,20,Mezcladora Monocomando - Lote 20,108.15,60,6489.0
25792,3967,47,Mezcladora Ducha Italgrif - Lote 47,75.57,24,1813.68
25793,3967,34,Llave Angular Cromada - Lote 34,6.08,33,200.64
25794,3967,47,Mezcladora Ducha Italgrif - Lote 47,76.81,70,5376.7
25795,3967,22,"Tubo PVC Agua 1/2"" - Lote 22",7.28,65,473.2
25796,3967,32,Mezcladora Ducha Italgrif - Lote 32,69.57,38,2643.66
25797,3967,19,Llave Angular Cromada - Lote 19,6.86,54,370.44
25798,3967,27,Tubo Abasto - Lote 27,5.34,67,357.78
25799,3967,11,Sifón Botella - Lote 11,8.98,57,511.86
25800,3968,45,Guantes - Lote 45,5.5,60,330.0
25801,3968,17,Mezcladora Ducha Italgrif - Lote 17,74.14,65,4819.1
25802,3968,9,Pegamento PVC Oatey - Lote 9,17.84,39,695.76
25803,3968,3,"Caño Jardin Bronce 1/2"" - Lote 3",9.56,35,334.6
25804,3968,25,Cinta Teflon - Lote 25,1.26,22,27.72
25805,3969,34,Llave Angular Cromada - Lote 34,7.62,58,441.96
25806,3969,28,Hoja Sierra - Lote 28,2.96,80,236.8
25807,3969,32,Mezcladora Ducha Italgrif - Lote 32,77.79,75,5834.25
25808,3969,38,"Codo PVC 4"" - Lote 38",1.78,42,74.76
25809,3969,38,"Codo PVC 4"" - Lote 38",2.03,79,160.37
25810,3969,29,Martillo - Lote 29,14.21,77,1094.17
25811,3969,24,Pegamento PVC Oatey - Lote 24,21.86,76,1661.36
25812,3969,20,Mezcladora Monocomando - Lote 20,93.73,49,4592.77
25813,3969,44,Martillo - Lote 44,13.45,96,1291.2
25814,3970,29,Martillo - Lote 29,12.96,31,401.76
25815,3970,11,Sifón Botella - Lote 11,8.11,65,527.15
25816,3970,12,Tubo Abasto - Lote 12,5.57,37,206.09
25817,3970,15,Guantes - Lote 15,4.64,91,422.24
25818,3970,37,"Tubo PVC Agua 1/2"" - Lote 37",8.5,30,255.0
25819,3970,41,Sifón Botella - Lote 41,8.1,94,761.4
25820,3970,43,Hoja Sierra - Lote 43,2.84,79,224.36
25821,3970,50,Mezcladora Monocomando - Lote 50,125.49,51,6399.99
25822,3970,30,Guantes - Lote 30,4.77,36,171.72
25823,3971,5,Mezcladora Monocomando - Lote 5,108.73,61,6632.53
25824,3971,25,Cinta Teflon - Lote 25,1.68,38,63.84
25825,3971,31,Llave Lavatorio Vainsa - Lote 31,31.28,29,907.12
25826,3971,34,Llave Angular Cromada - Lote 34,8.19,93,761.67
