idDetalleVenta,idVenta,idProduc,nomProduc,precioProduc,CantidadProduc,Subtotal
14282,4757,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,10,140.0
14283,4757,46,Llave Angular Cromada (Modelo 46),12.0,7,84.0
14284,4757,42,Cinta Teflon Grande (Modelo 42),2.5,3,7.5
14285,4758,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,6,21.0
14286,4758,4,Llave Angular Cromada,12.0,9,108.0
14287,4759,27,Hoja de Sierra Sandflex (Modelo 27),5.0,9,45.0
14288,4759,21,Llave Angular Cromada (Modelo 21),12.0,7,84.0
14289,4759,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,4,140.0
14290,4759,20,Llave Lavatorio Vainsa (Modelo 20),45.0,8,360.0
14291,4759,25,Cinta Teflon Grande (Modelo 25),2.5,1,2.5
14292,4760,37,Tubo de Abasto Aluminio (Modelo 37),8.0,3,24.0
14293,4761,12,Tubo de Abasto Aluminio,8.0,9,72.0
14294,4761,39,Guantes de Seguridad (Modelo 39),8.0,5,40.0
14295,4761,26,Hoja de Sierra Sandflex (Modelo 26),5.0,8,40.0
14296,4761,43,Cinta Teflon Grande (Modelo 43),2.5,4,10.0
14297,4762,26,Hoja de Sierra Sandflex (Modelo 26),5.0,4,20.0
14298,4763,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,7,245.0
14299,4763,3,"Caño Jardin Bronce 1/2""",15.0,2,30.0
14300,4763,31,Hoja de Sierra Sandflex (Modelo 31),5.0,3,15.0
14301,4763,48,Martillo de Uña (Modelo 48),25.0,7,175.0
14302,4763,10,Cinta Teflon Grande,2.5,9,22.5
14303,4764,45,Llave Lavatorio Vainsa (Modelo 45),45.0,7,315.0
14304,4764,20,Llave Lavatorio Vainsa (Modelo 20),45.0,10,450.0
14305,4765,43,Cinta Teflon Grande (Modelo 43),2.5,8,20.0
14306,4765,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,10,350.0
14307,4765,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,2,56.0
14308,4766,42,Cinta Teflon Grande (Modelo 42),2.5,4,10.0
14309,4766,44,Tubo de Abasto Aluminio (Modelo 44),8.0,1,8.0
14310,4766,15,Guantes de Seguridad,8.0,2,16.0
14311,4767,25,Cinta Teflon Grande (Modelo 25),2.5,7,17.5
14312,4768,28,Tubo de Abasto Aluminio (Modelo 28),8.0,3,24.0
14313,4768,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,3,42.0
14314,4768,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,5,140.0
14315,4768,24,Llave Angular Cromada (Modelo 24),12.0,6,72.0
14316,4769,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,1,14.0
14317,4769,35,Cinta Teflon Grande (Modelo 35),2.5,6,15.0
14318,4769,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,10,150.0
14319,4770,37,Tubo de Abasto Aluminio (Modelo 37),8.0,6,48.0
14320,4770,5,Mezcladora Monocomando Cocina,180.0,2,360.0
14321,4771,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,7,196.0
14322,4771,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,1,28.0
14323,4771,25,Cinta Teflon Grande (Modelo 25),2.5,7,17.5
14324,4772,12,Tubo de Abasto Aluminio,8.0,7,56.0
14325,4773,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,1,35.0
14326,4773,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,2,360.0
14327,4773,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,5,140.0
14328,4773,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,6,720.0
14329,4774,7,"Tubo PVC Agua 1/2"" (5m)",14.0,7,98.0
14330,4774,9,Pegamento PVC Oatey Azul,35.0,5,175.0
14331,4774,18,Llave Angular Cromada (Modelo 18),12.0,2,24.0
14332,4774,2,Mezcladora Ducha Italgrif,120.0,7,840.0
14333,4774,25,Cinta Teflon Grande (Modelo 25),2.5,8,20.0
14334,4775,15,Guantes de Seguridad,8.0,3,24.0
14335,4775,5,Mezcladora Monocomando Cocina,180.0,7,1260.0
14336,4775,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,1,35.0
14337,4775,12,Tubo de Abasto Aluminio,8.0,5,40.0
14338,4776,37,Tubo de Abasto Aluminio (Modelo 37),8.0,4,32.0
14339,4776,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,5,175.0
14340,4776,48,Martillo de Uña (Modelo 48),25.0,5,125.0
14341,4776,1,Llave Lavatorio Vainsa,45.0,8,360.0
14342,4776,5,Mezcladora Monocomando Cocina,180.0,2,360.0
14343,4777,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,3,42.0
14344,4777,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,9,1080.0
14345,4777,24,Llave Angular Cromada (Modelo 24),12.0,1,12.0
14346,4777,11,Sifón Botella Lavatorio PVC,15.0,4,60.0
14347,4778,28,Tubo de Abasto Aluminio (Modelo 28),8.0,7,56.0
14348,4779,35,Cinta Teflon Grande (Modelo 35),2.5,6,15.0
14349,4779,15,Guantes de Seguridad,8.0,4,32.0
14350,4779,43,Cinta Teflon Grande (Modelo 43),2.5,4,10.0
14351,4780,17,Llave Lavatorio Vainsa (Modelo 17),45.0,8,360.0
14352,4781,48,Martillo de Uña (Modelo 48),25.0,2,50.0
14353,4781,11,Sifón Botella Lavatorio PVC,15.0,10,150.0
14354,4781,36,Hoja de Sierra Sandflex (Modelo 36),5.0,3,15.0
14355,4782,12,Tubo de Abasto Aluminio,8.0,3,24.0
14356,4782,1,Llave Lavatorio Vainsa,45.0,3,135.0
14357,4782,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,9,126.0
14358,4782,5,Mezcladora Monocomando Cocina,180.0,6,1080.0
14359,4782,42,Cinta Teflon Grande (Modelo 42),2.5,3,7.5
14360,4783,44,Tubo de Abasto Aluminio (Modelo 44),8.0,6,48.0
14361,4783,9,Pegamento PVC Oatey Azul,35.0,2,70.0
14362,4783,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,7,196.0
14363,4783,36,Hoja de Sierra Sandflex (Modelo 36),5.0,1,5.0
14364,4783,8,"Codo PVC 4"" Desague 90°",3.5,3,10.5
14365,4784,11,Sifón Botella Lavatorio PVC,15.0,6,90.0
14366,4784,3,"Caño Jardin Bronce 1/2""",15.0,6,90.0
14367,4784,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,1,14.0
14368,4784,31,Hoja de Sierra Sandflex (Modelo 31),5.0,4,20.0
14369,4785,5,Mezcladora Monocomando Cocina,180.0,4,720.0
14370,4785,39,Guantes de Seguridad (Modelo 39),8.0,5,40.0
14371,4785,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,1,14.0
14372,4785,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,3,42.0
14373,4785,24,Llave Angular Cromada (Modelo 24),12.0,1,12.0
14374,4786,39,Guantes de Seguridad (Modelo 39),8.0,7,56.0
14375,4786,10,Cinta Teflon Grande,2.5,4,10.0
14376,4786,36,Hoja de Sierra Sandflex (Modelo 36),5.0,4,20.0
14377,4787,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,4,56.0
14378,4788,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,5,175.0
14379,4788,14,Martillo de Uña,25.0,10,250.0
14380,4788,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,10,350.0
14381,4788,18,Llave Angular Cromada (Modelo 18),12.0,3,36.0
14382,4789,2,Mezcladora Ducha Italgrif,120.0,4,480.0
14383,4789,15,Guantes de Seguridad,8.0,1,8.0
14384,4789,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,7,196.0
14385,4789,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,5,900.0
14386,4789,7,"Tubo PVC Agua 1/2"" (5m)",14.0,5,70.0
14387,4790,9,Pegamento PVC Oatey Azul,35.0,10,350.0
14388,4790,42,Cinta Teflon Grande (Modelo 42),2.5,1,2.5
14389,4791,4,Llave Angular Cromada,12.0,5,60.0
14390,4791,43,Cinta Teflon Grande (Modelo 43),2.5,9,22.5
14391,4791,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,2,240.0
14392,4792,21,Llave Angular Cromada (Modelo 21),12.0,2,24.0
14393,4793,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,3,360.0
14394,4793,7,"Tubo PVC Agua 1/2"" (5m)",14.0,1,14.0
14395,4793,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,1,120.0
14396,4793,31,Hoja de Sierra Sandflex (Modelo 31),5.0,5,25.0
14397,4794,37,Tubo de Abasto Aluminio (Modelo 37),8.0,4,32.0
14398,4794,37,Tubo de Abasto Aluminio (Modelo 37),8.0,2,16.0
14399,4794,45,Llave Lavatorio Vainsa (Modelo 45),45.0,2,90.0
14400,4794,31,Hoja de Sierra Sandflex (Modelo 31),5.0,2,10.0
14401,4795,2,Mezcladora Ducha Italgrif,120.0,4,480.0
14402,4796,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,9,252.0
14403,4796,45,Llave Lavatorio Vainsa (Modelo 45),45.0,5,225.0
14404,4796,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,7,196.0
14405,4796,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,8,120.0
14406,4797,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,5,17.5
14407,4797,39,Guantes de Seguridad (Modelo 39),8.0,7,56.0
14408,4797,26,Hoja de Sierra Sandflex (Modelo 26),5.0,7,35.0
14409,4798,15,Guantes de Seguridad,8.0,7,56.0
14410,4798,25,Cinta Teflon Grande (Modelo 25),2.5,1,2.5
14411,4799,7,"Tubo PVC Agua 1/2"" (5m)",14.0,3,42.0
14412,4799,1,Llave Lavatorio Vainsa,45.0,9,405.0
14413,4799,7,"Tubo PVC Agua 1/2"" (5m)",14.0,9,126.0
14414,4800,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,10,280.0
14415,4800,14,Martillo de Uña,25.0,9,225.0
14416,4800,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,3,540.0
14417,4800,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,3,105.0
14418,4801,14,Martillo de Uña,25.0,10,250.0
14419,4801,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,6,84.0
14420,4801,8,"Codo PVC 4"" Desague 90°",3.5,7,24.5
14421,4802,39,Guantes de Seguridad (Modelo 39),8.0,6,48.0
14422,4802,31,Hoja de Sierra Sandflex (Modelo 31),5.0,8,40.0
14423,4802,24,Llave Angular Cromada (Modelo 24),12.0,3,36.0
14424,4802,45,Llave Lavatorio Vainsa (Modelo 45),45.0,7,315.0
14425,4803,36,Hoja de Sierra Sandflex (Modelo 36),5.0,1,5.0
14426,4803,14,Martillo de Uña,25.0,2,50.0
14427,4803,28,Tubo de Abasto Aluminio (Modelo 28),8.0,4,32.0
14428,4804,5,Mezcladora Monocomando Cocina,180.0,8,1440.0
14429,4804,21,Llave Angular Cromada (Modelo 21),12.0,3,36.0
14430,4804,17,Llave Lavatorio Vainsa (Modelo 17),45.0,9,405.0
14431,4804,5,Mezcladora Monocomando Cocina,180.0,4,720.0
14432,4804,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,4,60.0
14433,4805,11,Sifón Botella Lavatorio PVC,15.0,10,150.0
14434,4805,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,4,56.0
14435,4805,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,10,140.0
14436,4806,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,6,720.0
14437,4806,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,10,140.0
14438,4807,3,"Caño Jardin Bronce 1/2""",15.0,9,135.0
14439,4807,42,Cinta Teflon Grande (Modelo 42),2.5,9,22.5
14440,4807,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,4,140.0
14441,4807,12,Tubo de Abasto Aluminio,8.0,10,80.0
14442,4808,46,Llave Angular Cromada (Modelo 46),12.0,1,12.0
14443,4808,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,2,56.0
14444,4808,17,Llave Lavatorio Vainsa (Modelo 17),45.0,10,450.0
14445,4809,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,6,90.0
14446,4809,18,Llave Angular Cromada (Modelo 18),12.0,8,96.0
14447,4809,13,Hoja de Sierra Sandflex,5.0,8,40.0
14448,4810,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,10,140.0
14449,4810,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,1,120.0
14450,4810,37,Tubo de Abasto Aluminio (Modelo 37),8.0,7,56.0
14451,4811,39,Guantes de Seguridad (Modelo 39),8.0,5,40.0
14452,4812,37,Tubo de Abasto Aluminio (Modelo 37),8.0,8,64.0
14453,4812,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,4,112.0
14454,4812,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,7,840.0
14455,4813,43,Cinta Teflon Grande (Modelo 43),2.5,4,10.0
14456,4814,31,Hoja de Sierra Sandflex (Modelo 31),5.0,4,20.0
14457,4814,26,Hoja de Sierra Sandflex (Modelo 26),5.0,9,45.0
14458,4814,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,10,1200.0
14459,4815,48,Martillo de Uña (Modelo 48),25.0,1,25.0
14460,4815,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,2,70.0
14461,4815,46,Llave Angular Cromada (Modelo 46),12.0,8,96.0
14462,4815,21,Llave Angular Cromada (Modelo 21),12.0,7,84.0
14463,4815,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,5,600.0
14464,4816,46,Llave Angular Cromada (Modelo 46),12.0,3,36.0
14465,4816,7,"Tubo PVC Agua 1/2"" (5m)",14.0,9,126.0
14466,4816,43,Cinta Teflon Grande (Modelo 43),2.5,9,22.5
14467,4816,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,8,120.0
14468,4817,37,Tubo de Abasto Aluminio (Modelo 37),8.0,10,80.0
14469,4817,7,"Tubo PVC Agua 1/2"" (5m)",14.0,7,98.0
14470,4817,21,Llave Angular Cromada (Modelo 21),12.0,9,108.0
14471,4817,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,3,45.0
14472,4818,20,Llave Lavatorio Vainsa (Modelo 20),45.0,2,90.0
14473,4818,8,"Codo PVC 4"" Desague 90°",3.5,1,3.5
14474,4819,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,9,252.0
14475,4819,46,Llave Angular Cromada (Modelo 46),12.0,7,84.0
14476,4819,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,2,56.0
14477,4820,31,Hoja de Sierra Sandflex (Modelo 31),5.0,3,15.0
14478,4820,36,Hoja de Sierra Sandflex (Modelo 36),5.0,2,10.0
14479,4820,36,Hoja de Sierra Sandflex (Modelo 36),5.0,3,15.0
14480,4821,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,9,126.0
14481,4821,40,Mezcladora Ducha Italgrif (Modelo 40),120.0,9,1080.0
14482,4821,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,6,84.0
14483,4821,42,Cinta Teflon Grande (Modelo 42),2.5,3,7.5
14484,4822,5,Mezcladora Monocomando Cocina,180.0,10,1800.0
14485,4822,26,Hoja de Sierra Sandflex (Modelo 26),5.0,1,5.0
14486,4822,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,9,1620.0
14487,4822,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,2,70.0
14488,4822,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,6,720.0
14489,4823,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,4,60.0
14490,4823,4,Llave Angular Cromada,12.0,5,60.0
14491,4824,14,Martillo de Uña,25.0,2,50.0
14492,4824,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,6,168.0
14493,4824,24,Llave Angular Cromada (Modelo 24),12.0,10,120.0
14494,4824,26,Hoja de Sierra Sandflex (Modelo 26),5.0,8,40.0
14495,4825,28,Tubo de Abasto Aluminio (Modelo 28),8.0,10,80.0
14496,4826,46,Llave Angular Cromada (Modelo 46),12.0,2,24.0
14497,4826,18,Llave Angular Cromada (Modelo 18),12.0,5,60.0
14498,4826,1,Llave Lavatorio Vainsa,45.0,1,45.0
14499,4826,4,Llave Angular Cromada,12.0,5,60.0
14500,4826,3,"Caño Jardin Bronce 1/2""",15.0,8,120.0
14501,4827,10,Cinta Teflon Grande,2.5,4,10.0
14502,4828,20,Llave Lavatorio Vainsa (Modelo 20),45.0,1,45.0
14503,4828,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,10,280.0
14504,4828,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,3,360.0
14505,4828,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,7,245.0
14506,4829,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,6,84.0
14507,4829,48,Martillo de Uña (Modelo 48),25.0,5,125.0
14508,4829,10,Cinta Teflon Grande,2.5,8,20.0
14509,4829,14,Martillo de Uña,25.0,5,125.0
14510,4829,17,Llave Lavatorio Vainsa (Modelo 17),45.0,10,450.0
14511,4830,10,Cinta Teflon Grande,2.5,6,15.0
14512,4830,8,"Codo PVC 4"" Desague 90°",3.5,10,35.0
14513,4830,31,Hoja de Sierra Sandflex (Modelo 31),5.0,4,20.0
14514,4830,27,Hoja de Sierra Sandflex (Modelo 27),5.0,7,35.0
14515,4830,41,Mezcladora Monocomando Cocina (Modelo 41),180.0,6,1080.0
14516,4831,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,8,112.0
14517,4831,36,Hoja de Sierra Sandflex (Modelo 36),5.0,4,20.0
14518,4831,43,Cinta Teflon Grande (Modelo 43),2.5,8,20.0
14519,4832,13,Hoja de Sierra Sandflex,5.0,10,50.0
14520,4832,48,Martillo de Uña (Modelo 48),25.0,3,75.0
14521,4832,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,10,350.0
14522,4833,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,2,30.0
14523,4833,36,Hoja de Sierra Sandflex (Modelo 36),5.0,6,30.0
14524,4833,13,Hoja de Sierra Sandflex,5.0,7,35.0
14525,4833,1,Llave Lavatorio Vainsa,45.0,2,90.0
14526,4834,45,Llave Lavatorio Vainsa (Modelo 45),45.0,1,45.0
14527,4834,17,Llave Lavatorio Vainsa (Modelo 17),45.0,1,45.0
14528,4835,4,Llave Angular Cromada,12.0,1,12.0
14529,4835,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,2,70.0
14530,4835,13,Hoja de Sierra Sandflex,5.0,2,10.0
14531,4835,27,Hoja de Sierra Sandflex (Modelo 27),5.0,7,35.0
14532,4836,10,Cinta Teflon Grande,2.5,8,20.0
14533,4836,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,1,3.5
14534,4836,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,2,56.0
14535,4837,46,Llave Angular Cromada (Modelo 46),12.0,8,96.0
14536,4837,7,"Tubo PVC Agua 1/2"" (5m)",14.0,8,112.0
14537,4837,28,Tubo de Abasto Aluminio (Modelo 28),8.0,4,32.0
14538,4837,48,Martillo de Uña (Modelo 48),25.0,6,150.0
14539,4837,1,Llave Lavatorio Vainsa,45.0,7,315.0
14540,4838,11,Sifón Botella Lavatorio PVC,15.0,10,150.0
14541,4838,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,10,1200.0
14542,4838,2,Mezcladora Ducha Italgrif,120.0,5,600.0
14543,4838,14,Martillo de Uña,25.0,9,225.0
14544,4839,30,"Caño Jardin Bronce 1/2"" (Modelo 30)",15.0,7,105.0
14545,4839,9,Pegamento PVC Oatey Azul,35.0,3,105.0
14546,4839,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,1,28.0
14547,4839,10,Cinta Teflon Grande,2.5,6,15.0
14548,4840,26,Hoja de Sierra Sandflex (Modelo 26),5.0,4,20.0
14549,4841,20,Llave Lavatorio Vainsa (Modelo 20),45.0,7,315.0
14550,4841,18,Llave Angular Cromada (Modelo 18),12.0,8,96.0
14551,4841,9,Pegamento PVC Oatey Azul,35.0,6,210.0
14552,4841,27,Hoja de Sierra Sandflex (Modelo 27),5.0,1,5.0
14553,4841,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,7,245.0
14554,4842,42,Cinta Teflon Grande (Modelo 42),2.5,1,2.5
14555,4842,44,Tubo de Abasto Aluminio (Modelo 44),8.0,4,32.0
14556,4843,26,Hoja de Sierra Sandflex (Modelo 26),5.0,2,10.0
14557,4844,3,"Caño Jardin Bronce 1/2""",15.0,3,45.0
14558,4844,26,Hoja de Sierra Sandflex (Modelo 26),5.0,2,10.0
14559,4844,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,5,70.0
14560,4845,31,Hoja de Sierra Sandflex (Modelo 31),5.0,4,20.0
14561,4845,6,"Tubo PVC Desague 4"" Pavco (3m)",28.0,3,84.0
14562,4845,10,Cinta Teflon Grande,2.5,1,2.5
14563,4845,46,Llave Angular Cromada (Modelo 46),12.0,7,84.0
14564,4845,25,Cinta Teflon Grande (Modelo 25),2.5,8,20.0
14565,4846,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,1,35.0
14566,4846,21,Llave Angular Cromada (Modelo 21),12.0,4,48.0
14567,4846,48,Martillo de Uña (Modelo 48),25.0,3,75.0
14568,4847,45,Llave Lavatorio Vainsa (Modelo 45),45.0,7,315.0
14569,4848,15,Guantes de Seguridad,8.0,3,24.0
14570,4848,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,7,98.0
14571,4848,5,Mezcladora Monocomando Cocina,180.0,8,1440.0
14572,4849,5,Mezcladora Monocomando Cocina,180.0,4,720.0
14573,4849,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,1,28.0
14574,4849,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,8,120.0
14575,4849,15,Guantes de Seguridad,8.0,3,24.0
14576,4849,8,"Codo PVC 4"" Desague 90°",3.5,4,14.0
14577,4850,36,Hoja de Sierra Sandflex (Modelo 36),5.0,9,45.0
14578,4850,25,Cinta Teflon Grande (Modelo 25),2.5,5,12.5
14579,4850,23,Pegamento PVC Oatey Azul (Modelo 23),35.0,6,210.0
14580,4850,24,Llave Angular Cromada (Modelo 24),12.0,3,36.0
14581,4851,8,"Codo PVC 4"" Desague 90°",3.5,1,3.5
14582,4851,29,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 29)",28.0,1,28.0
14583,4851,48,Martillo de Uña (Modelo 48),25.0,6,150.0
14584,4852,24,Llave Angular Cromada (Modelo 24),12.0,3,36.0
14585,4853,26,Hoja de Sierra Sandflex (Modelo 26),5.0,9,45.0
14586,4853,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,5,600.0
14587,4853,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,2,70.0
14588,4853,9,Pegamento PVC Oatey Azul,35.0,4,140.0
14589,4853,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,10,150.0
14590,4854,21,Llave Angular Cromada (Modelo 21),12.0,9,108.0
14591,4854,26,Hoja de Sierra Sandflex (Modelo 26),5.0,10,50.0
14592,4855,21,Llave Angular Cromada (Modelo 21),12.0,7,84.0
14593,4855,2,Mezcladora Ducha Italgrif,120.0,1,120.0
14594,4856,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,6,90.0
14595,4856,5,Mezcladora Monocomando Cocina,180.0,6,1080.0
14596,4857,49,"Tubo PVC Agua 1/2"" (5m) (Modelo 49)",14.0,8,112.0
14597,4857,45,Llave Lavatorio Vainsa (Modelo 45),45.0,6,270.0
14598,4857,5,Mezcladora Monocomando Cocina,180.0,10,1800.0
14599,4857,13,Hoja de Sierra Sandflex,5.0,8,40.0
14600,4857,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,5,140.0
14601,4858,12,Tubo de Abasto Aluminio,8.0,8,64.0
14602,4859,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,9,135.0
14603,4859,42,Cinta Teflon Grande (Modelo 42),2.5,1,2.5
14604,4859,43,Cinta Teflon Grande (Modelo 43),2.5,2,5.0
14605,4860,8,"Codo PVC 4"" Desague 90°",3.5,4,14.0
14606,4860,18,Llave Angular Cromada (Modelo 18),12.0,7,84.0
14607,4861,44,Tubo de Abasto Aluminio (Modelo 44),8.0,7,56.0
14608,4861,5,Mezcladora Monocomando Cocina,180.0,6,1080.0
14609,4861,10,Cinta Teflon Grande,2.5,7,17.5
14610,4862,10,Cinta Teflon Grande,2.5,3,7.5
14611,4862,44,Tubo de Abasto Aluminio (Modelo 44),8.0,5,40.0
14612,4863,7,"Tubo PVC Agua 1/2"" (5m)",14.0,1,14.0
14613,4863,7,"Tubo PVC Agua 1/2"" (5m)",14.0,5,70.0
14614,4863,34,"Tubo PVC Desague 4"" Pavco (3m) (Modelo 34)",28.0,2,56.0
14615,4863,11,Sifón Botella Lavatorio PVC,15.0,10,150.0
14616,4863,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,8,960.0
14617,4864,35,Cinta Teflon Grande (Modelo 35),2.5,5,12.5
14618,4864,3,"Caño Jardin Bronce 1/2""",15.0,9,135.0
14619,4864,39,Guantes de Seguridad (Modelo 39),8.0,5,40.0
14620,4864,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,8,112.0
14621,4864,50,"Codo PVC 4"" Desague 90° (Modelo 50)",3.5,5,17.5
14622,4865,33,"Tubo PVC Agua 1/2"" (5m) (Modelo 33)",14.0,2,28.0
14623,4865,32,Mezcladora Ducha Italgrif (Modelo 32),120.0,10,1200.0
14624,4865,16,"Tubo PVC Agua 1/2"" (5m) (Modelo 16)",14.0,1,14.0
14625,4865,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,1,120.0
14626,4866,35,Cinta Teflon Grande (Modelo 35),2.5,10,25.0
14627,4866,39,Guantes de Seguridad (Modelo 39),8.0,1,8.0
14628,4866,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,9,135.0
14629,4866,3,"Caño Jardin Bronce 1/2""",15.0,9,135.0
14630,4866,8,"Codo PVC 4"" Desague 90°",3.5,5,17.5
14631,4867,19,Pegamento PVC Oatey Azul (Modelo 19),35.0,1,35.0
14632,4867,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,1,15.0
14633,4868,22,Sifón Botella Lavatorio PVC (Modelo 22),15.0,7,105.0
14634,4869,47,Mezcladora Ducha Italgrif (Modelo 47),120.0,7,840.0
14635,4869,38,Pegamento PVC Oatey Azul (Modelo 38),35.0,10,350.0
14636,4869,3,"Caño Jardin Bronce 1/2""",15.0,3,45.0
14637,4869,7,"Tubo PVC Agua 1/2"" (5m)",14.0,4,56.0
14638,4869,5,Mezcladora Monocomando Cocina,180.0,2,360.0
14639,4870,37,Tubo de Abasto Aluminio (Modelo 37),8.0,5,40.0
14640,4870,27,Hoja de Sierra Sandflex (Modelo 27),5.0,1,5.0
14641,4870,9,Pegamento PVC Oatey Azul,35.0,2,70.0
