idCompra,Fecha_Compra,nombreProveedor,Total
COMP-5591,2025-04-02,Proveedor 41,1531.36
COMP-5592,2023-09-28,Proveedor 116,2084.39
COMP-5593,2024-08-18,Proveedor 52,4329.0
COMP-5594,2023-04-01,Proveedor 241,560.38
COMP-5595,2023-03-09,Proveedor 229,1629.08
COMP-5596,2025-07-19,Proveedor 488,4678.04
COMP-5597,2023-08-10,Proveedor 266,3386.43
COMP-5598,2024-11-29,Proveedor 119,4776.59
COMP-5599,2025-01-08,Proveedor 300,4353.1
COMP-5600,2024-12-19,Proveedor 266,1083.19
COMP-5601,2023-06-30,Proveedor 212,803.68
COMP-5602,2025-09-02,Proveedor 395,1880.7
COMP-5603,2025-02-08,Proveedor 451,4979.97
COMP-5604,2024-05-13,Proveedor 253,1546.59
COMP-5605,2025-01-09,Proveedor 346,4921.49
COMP-5606,2024-04-12,Proveedor 413,4364.85
COMP-5607,2024-10-07,Proveedor 60,4428.0
COMP-5608,2024-12-26,Proveedor 202,2864.7
COMP-5609,2025-09-18,Proveedor 395,2879.88
COMP-5610,2023-01-16,Proveedor 3,1446.85
COMP-5611,2024-06-16,Proveedor 424,4356.66
COMP-5612,2024-07-01,Proveedor 5,3888.38
COMP-5613,2023-01-08,Proveedor 352,4281.26
COMP-5614,2023-03-07,Proveedor 425,4104.77
COMP-5615,2024-07-25,Proveedor 290,4545.02
COMP-5616,2024-04-10,Proveedor 39,3966.87
COMP-5617,2025-07-25,Proveedor 155,1923.88
COMP-5618,2024-04-30,Proveedor 116,4760.5
COMP-5619,2024-08-26,Proveedor 403,1681.94
COMP-5620,2025-10-24,Proveedor 493,2172.8
COMP-5621,2025-07-14,Proveedor 167,529.48
COMP-5622,2023-11-16,Proveedor 32,3765.52
COMP-5623,2023-02-02,Proveedor 404,422.23
COMP-5624,2023-01-14,Proveedor 306,3969.33
COMP-5625,2024-09-19,Proveedor 19,3843.47
COMP-5626,2025-05-04,Proveedor 135,2997.15
COMP-5627,2024-04-20,Proveedor 146,530.51
COMP-5628,2025-10-24,Proveedor 286,996.26
COMP-5629,2024-03-15,Proveedor 423,3422.98
COMP-5630,2025-03-19,Proveedor 32,1218.74
COMP-5631,2023-06-22,Proveedor 458,2799.18
COMP-5632,2025-07-29,Proveedor 132,4879.28
COMP-5633,2023-02-07,Proveedor 109,1102.6
COMP-5634,2024-07-04,Proveedor 338,4550.41
COMP-5635,2025-06-01,Proveedor 210,2777.49
COMP-5636,2024-04-12,Proveedor 181,2013.94
COMP-5637,2023-12-02,Proveedor 27,4282.88
COMP-5638,2024-02-12,Proveedor 208,4058.69
COMP-5639,2025-01-19,Proveedor 291,3882.95
COMP-5640,2023-04-26,Proveedor 242,3912.35
COMP-5641,2025-10-06,Proveedor 354,568.16
COMP-5642,2025-08-14,Proveedor 458,3234.68
COMP-5643,2025-10-30,Proveedor 238,552.46
COMP-5644,2024-05-04,Proveedor 177,3600.21
COMP-5645,2023-06-10,Proveedor 288,4327.13
COMP-5646,2024-09-25,Proveedor 402,447.95
COMP-5647,2024-05-05,Proveedor 199,3502.49
COMP-5648,2023-06-26,Proveedor 378,3415.67
COMP-5649,2023-07-11,Proveedor 387,60.74
COMP-5650,2023-10-15,Proveedor 135,518.11
COMP-5651,2025-08-26,Proveedor 9,4959.97
COMP-5652,2023-12-30,Proveedor 358,4118.71
COMP-5653,2023-07-16,Proveedor 37,1251.28
COMP-5654,2024-03-06,Proveedor 210,4579.3
COMP-5655,2025-06-30,Proveedor 14,4326.23
COMP-5656,2023-06-28,Proveedor 358,3498.97
COMP-5657,2025-03-21,Proveedor 297,4239.83
COMP-5658,2024-05-01,Proveedor 29,2054.36
COMP-5659,2023-01-09,Proveedor 198,1167.51
COMP-5660,2023-05-22,Proveedor 217,3998.38
COMP-5661,2025-07-07,Proveedor 225,4350.01
COMP-5662,2023-10-05,Proveedor 237,4878.72
COMP-5663,2023-01-10,Proveedor 314,350.21
COMP-5664,2023-07-16,Proveedor 87,1761.66
COMP-5665,2024-03-10,Proveedor 70,4326.45
COMP-5666,2023-04-28,Proveedor 312,849.08
COMP-5667,2023-04-20,Proveedor 156,1600.73
COMP-5668,2023-09-15,Proveedor 124,2216.61
COMP-5669,2023-02-22,Proveedor 405,2099.4
COMP-5670,2025-07-05,Proveedor 370,1442.33
COMP-5671,2023-02-25,Proveedor 85,3244.03
COMP-5672,2023-07-20,Proveedor 12,4489.62
COMP-5673,2023-11-20,Proveedor 50,3530.62
COMP-5674,2023-06-19,Proveedor 488,3331.49
COMP-5675,2025-06-18,Proveedor 104,2581.02
COMP-5676,2023-01-13,Proveedor 181,3936.55
COMP-5677,2025-08-01,Proveedor 443,1660.66
COMP-5678,2025-09-12,Proveedor 247,2079.47
COMP-5679,2023-11-04,Proveedor 100,2680.77
COMP-5680,2025-09-26,Proveedor 435,1350.64
COMP-5681,2023-08-07,Proveedor 379,1481.47
COMP-5682,2024-11-03,Proveedor 35,1982.02
COMP-5683,2025-09-03,Proveedor 44,3476.34
COMP-5684,2025-06-30,Proveedor 169,4575.08
COMP-5685,2023-10-09,Proveedor 22,519.12
COMP-5686,2023-08-19,Proveedor 396,3358.14
COMP-5687,2025-10-29,Proveedor 491,4626.52
COMP-5688,2025-05-29,Proveedor 479,2623.92
COMP-5689,2025-08-01,Proveedor 143,1442.71
COMP-5690,2025-04-17,Proveedor 438,2852.97
COMP-5691,2023-01-15,Proveedor 458,982.46
COMP-5692,2025-10-26,Proveedor 72,1728.83
COMP-5693,2024-07-04,Proveedor 281,3075.74
COMP-5694,2024-12-21,Proveedor 341,4380.99
COMP-5695,2024-05-30,Proveedor 146,1587.89
COMP-5696,2023-02-22,Proveedor 188,1572.96
COMP-5697,2025-07-16,Proveedor 261,2484.51
COMP-5698,2025-04-27,Proveedor 53,1227.81
COMP-5699,2024-04-02,Proveedor 226,958.54
COMP-5700,2023-12-10,Proveedor 151,4253.66
COMP-5701,2023-01-20,Proveedor 37,804.35
COMP-5702,2023-01-13,Proveedor 130,716.36
COMP-5703,2024-04-19,Proveedor 117,2088.05
COMP-5704,2024-06-02,Proveedor 424,37.57
COMP-5705,2024-02-05,Proveedor 269,4304.33
COMP-5706,2023-08-15,Proveedor 44,3531.88
COMP-5707,2023-12-17,Proveedor 457,1160.25
COMP-5708,2024-05-21,Proveedor 166,3696.98
COMP-5709,2025-07-07,Proveedor 114,4523.28
COMP-5710,2025-07-15,Proveedor 149,1947.06
COMP-5711,2023-02-09,Proveedor 52,2384.58
COMP-5712,2025-10-12,Proveedor 436,696.02
COMP-5713,2025-02-19,Proveedor 12,566.84
COMP-5714,2025-08-16,Proveedor 243,4179.38
COMP-5715,2025-05-14,Proveedor 165,334.45
COMP-5716,2025-07-26,Proveedor 436,2591.01
COMP-5717,2025-03-11,Proveedor 458,1996.33
COMP-5718,2025-05-16,Proveedor 225,3625.94
COMP-5719,2025-06-04,Proveedor 147,4298.61
COMP-5720,2025-10-31,Proveedor 173,3272.84
COMP-5721,2024-02-26,Proveedor 147,980.0
COMP-5722,2023-11-15,Proveedor 385,2358.68
COMP-5723,2025-07-13,Proveedor 387,2451.99
COMP-5724,2023-11-09,Proveedor 490,2190.75
COMP-5725,2025-08-23,Proveedor 391,2444.99
COMP-5726,2025-02-20,Proveedor 399,4689.78
COMP-5727,2025-02-25,Proveedor 460,2490.5
COMP-5728,2024-05-28,Proveedor 103,3950.07
COMP-5729,2024-09-20,Proveedor 104,2606.79
COMP-5730,2024-07-11,Proveedor 393,337.38
COMP-5731,2025-06-11,Proveedor 377,2467.59
COMP-5732,2025-09-10,Proveedor 396,1742.01
COMP-5733,2025-04-06,Proveedor 120,2927.62
COMP-5734,2023-03-05,Proveedor 424,1154.59
COMP-5735,2025-04-15,Proveedor 193,740.27
COMP-5736,2024-01-31,Proveedor 120,2821.64
COMP-5737,2024-10-06,Proveedor 140,695.81
COMP-5738,2024-09-02,Proveedor 493,4540.66
COMP-5739,2023-12-15,Proveedor 122,3714.36
COMP-5740,2023-12-11,Proveedor 155,433.33
COMP-5741,2025-09-08,Proveedor 439,1802.35
COMP-5742,2024-10-07,Proveedor 276,3676.89
COMP-5743,2025-07-25,Proveedor 49,2442.16
COMP-5744,2023-11-21,Proveedor 97,1137.71
COMP-5745,2023-06-17,Proveedor 253,1708.6
COMP-5746,2023-04-24,Proveedor 406,364.12
COMP-5747,2025-03-27,Proveedor 413,4052.19
COMP-5748,2025-06-02,Proveedor 259,3892.56
COMP-5749,2024-10-21,Proveedor 269,463.26
COMP-5750,2024-11-29,Proveedor 315,2435.83
COMP-5751,2024-07-09,Proveedor 463,847.52
COMP-5752,2024-10-24,Proveedor 220,4083.02
COMP-5753,2023-12-11,Proveedor 325,28.26
COMP-5754,2023-01-27,Proveedor 164,2279.94
COMP-5755,2023-07-24,Proveedor 478,2581.04
COMP-5756,2025-01-24,Proveedor 221,2426.65
COMP-5757,2025-02-22,Proveedor 391,4883.93
COMP-5758,2024-12-16,Proveedor 466,1558.15
COMP-5759,2025-09-17,Proveedor 246,70.34
COMP-5760,2024-10-02,Proveedor 343,1415.03
COMP-5761,2024-03-08,Proveedor 16,33.61
COMP-5762,2025-08-23,Proveedor 487,3411.0
COMP-5763,2023-04-15,Proveedor 385,3067.81
COMP-5764,2024-07-14,Proveedor 450,2709.51
COMP-5765,2023-07-25,Proveedor 230,537.37
COMP-5766,2023-06-08,Proveedor 98,3494.15
COMP-5767,2025-04-25,Proveedor 320,4532.12
COMP-5768,2024-11-11,Proveedor 183,4029.2
COMP-5769,2023-06-29,Proveedor 49,2945.62
COMP-5770,2023-10-29,Proveedor 157,841.92
COMP-5771,2024-07-22,Proveedor 15,3625.09
COMP-5772,2024-11-29,Proveedor 425,2639.2
COMP-5773,2023-08-16,Proveedor 297,3063.0
COMP-5774,2025-01-08,Proveedor 312,1760.94
COMP-5775,2024-08-17,Proveedor 287,3436.88
COMP-5776,2025-02-21,Proveedor 108,1398.7
COMP-5777,2024-09-18,Proveedor 227,4309.66
COMP-5778,2024-05-03,Proveedor 11,4947.01
COMP-5779,2023-03-21,Proveedor 173,441.52
COMP-5780,2023-03-11,Proveedor 226,4304.99
COMP-5781,2025-06-06,Proveedor 66,2522.01
COMP-5782,2023-06-23,Proveedor 8,589.92
COMP-5783,2025-10-27,Proveedor 208,4913.54
COMP-5784,2023-07-29,Proveedor 259,4268.69
COMP-5785,2024-09-09,Proveedor 252,3786.27
COMP-5786,2025-09-24,Proveedor 478,1042.54
COMP-5787,2023-02-05,Proveedor 115,2484.19
COMP-5788,2023-04-03,Proveedor 261,3381.9
COMP-5789,2024-07-27,Proveedor 288,2047.64
COMP-5790,2023-06-12,Proveedor 207,3902.2
COMP-5791,2025-03-24,Proveedor 296,171.58
COMP-5792,2023-07-27,Proveedor 365,1889.04
COMP-5793,2024-08-31,Proveedor 331,195.52
COMP-5794,2024-07-16,Proveedor 14,398.17
COMP-5795,2025-05-01,Proveedor 339,2866.42
COMP-5796,2025-10-21,Proveedor 8,3495.44
COMP-5797,2024-07-23,Proveedor 356,99.96
COMP-5798,2024-11-26,Proveedor 71,4168.5
COMP-5799,2023-01-29,Proveedor 476,2589.53
COMP-5800,2025-08-01,Proveedor 176,1970.01
COMP-5801,2024-03-22,Proveedor 62,3749.57
COMP-5802,2025-10-23,Proveedor 385,3842.85
COMP-5803,2024-01-15,Proveedor 210,2771.49
COMP-5804,2025-06-03,Proveedor 432,1097.73
COMP-5805,2024-04-08,Proveedor 191,4482.66
COMP-5806,2025-08-09,Proveedor 99,4549.66
COMP-5807,2025-08-30,Proveedor 189,3918.11
COMP-5808,2025-01-19,Proveedor 39,2395.23
COMP-5809,2025-10-30,Proveedor 172,3171.14
COMP-5810,2024-10-22,Proveedor 37,3806.87
COMP-5811,2025-10-31,Proveedor 93,629.18
COMP-5812,2025-07-21,Proveedor 384,1078.56
COMP-5813,2023-02-10,Proveedor 89,4570.77
COMP-5814,2025-07-31,Proveedor 245,1542.71
COMP-5815,2023-09-04,Proveedor 45,744.11
COMP-5816,2025-05-18,Proveedor 376,957.41
COMP-5817,2023-02-25,Proveedor 428,1885.71
COMP-5818,2023-04-28,Proveedor 420,4917.55
COMP-5819,2024-06-09,Proveedor 8,1804.95
COMP-5820,2024-08-18,Proveedor 297,3473.02
COMP-5821,2023-06-17,Proveedor 344,3675.41
COMP-5822,2025-10-15,Proveedor 14,3414.86
COMP-5823,2024-03-23,Proveedor 38,1663.64
COMP-5824,2023-01-17,Proveedor 289,4845.98
COMP-5825,2023-02-05,Proveedor 244,4996.97
COMP-5826,2023-04-01,Proveedor 336,2783.76
COMP-5827,2024-10-24,Proveedor 9,1950.19
COMP-5828,2025-09-14,Proveedor 166,3190.37
COMP-5829,2024-01-16,Proveedor 488,3390.5
COMP-5830,2023-10-03,Proveedor 201,3274.77
COMP-5831,2023-10-10,Proveedor 9,3193.88
COMP-5832,2025-01-22,Proveedor 56,1648.48
COMP-5833,2024-11-08,Proveedor 436,80.29
COMP-5834,2023-08-10,Proveedor 306,1263.86
COMP-5835,2025-08-29,Proveedor 21,972.8
COMP-5836,2024-04-12,Proveedor 309,3980.48
COMP-5837,2025-08-15,Proveedor 243,1062.71
COMP-5838,2024-06-05,Proveedor 427,68.61
COMP-5839,2024-11-12,Proveedor 56,2027.06
COMP-5840,2024-11-12,Proveedor 291,1401.16
COMP-5841,2024-06-08,Proveedor 147,948.62
COMP-5842,2024-01-21,Proveedor 417,372.51
COMP-5843,2024-05-07,Proveedor 384,443.27
COMP-5844,2023-05-14,Proveedor 321,3025.38
COMP-5845,2025-07-08,Proveedor 138,4053.49
COMP-5846,2025-10-25,Proveedor 353,558.97
COMP-5847,2023-07-02,Proveedor 398,1299.5
COMP-5848,2024-04-23,Proveedor 13,2215.32
COMP-5849,2023-04-17,Proveedor 366,3205.68
COMP-5850,2025-01-13,Proveedor 401,2899.04
COMP-5851,2023-09-14,Proveedor 24,4985.4
COMP-5852,2024-07-20,Proveedor 74,1271.45
COMP-5853,2024-02-02,Proveedor 383,4517.23
COMP-5854,2025-04-16,Proveedor 72,1716.92
COMP-5855,2024-10-11,Proveedor 2,1177.6
COMP-5856,2025-02-07,Proveedor 47,3476.04
COMP-5857,2023-04-04,Proveedor 42,4206.33
COMP-5858,2023-06-09,Proveedor 477,3106.42
COMP-5859,2023-07-19,Proveedor 473,2779.36
COMP-5860,2024-09-16,Proveedor 1,2422.65
COMP-5861,2025-03-21,Proveedor 378,163.89
COMP-5862,2025-04-05,Proveedor 271,4604.97
COMP-5863,2025-06-28,Proveedor 40,4591.0
COMP-5864,2025-04-30,Proveedor 196,4302.33
COMP-5865,2025-05-09,Proveedor 199,2741.67
COMP-5866,2025-06-06,Proveedor 463,3270.55
COMP-5867,2023-03-09,Proveedor 197,3010.52
COMP-5868,2024-08-06,Proveedor 204,299.09
COMP-5869,2025-05-26,Proveedor 351,2461.76
COMP-5870,2023-07-04,Proveedor 242,685.71
COMP-5871,2025-05-15,Proveedor 458,2420.5
COMP-5872,2023-09-11,Proveedor 227,4879.18
COMP-5873,2023-06-08,Proveedor 180,4920.04
COMP-5874,2023-05-26,Proveedor 120,1336.88
COMP-5875,2023-03-08,Proveedor 489,1517.55
COMP-5876,2025-07-04,Proveedor 137,2788.57
COMP-5877,2024-07-01,Proveedor 397,4008.43
COMP-5878,2024-09-09,Proveedor 405,3453.91
COMP-5879,2023-12-01,Proveedor 237,239.3
COMP-5880,2024-08-22,Proveedor 117,3856.35
COMP-5881,2024-01-17,Proveedor 349,1343.04
COMP-5882,2023-01-12,Proveedor 321,4381.77
COMP-5883,2023-07-30,Proveedor 199,4371.5
COMP-5884,2023-08-18,Proveedor 464,716.76
COMP-5885,2024-11-18,Proveedor 68,4481.73
COMP-5886,2023-02-01,Proveedor 228,4953.66
COMP-5887,2023-01-06,Proveedor 474,4421.69
COMP-5888,2024-10-07,Proveedor 68,2248.45
COMP-5889,2025-06-23,Proveedor 16,1522.78
COMP-5890,2024-02-21,Proveedor 93,4531.99
COMP-5891,2025-05-24,Proveedor 80,4890.89
COMP-5892,2025-02-14,Proveedor 1,3686.75
COMP-5893,2025-09-17,Proveedor 415,1408.06
COMP-5894,2023-04-17,Proveedor 294,897.39
COMP-5895,2025-07-03,Proveedor 440,1210.31
COMP-5896,2024-09-02,Proveedor 304,1292.22
COMP-5897,2024-02-27,Proveedor 308,2617.75
COMP-5898,2023-02-02,Proveedor 38,2767.02
COMP-5899,2024-11-21,Proveedor 71,3736.32
COMP-5900,2024-12-12,Proveedor 101,662.25
COMP-5901,2025-04-22,Proveedor 307,1215.57
COMP-5902,2025-06-05,Proveedor 195,3550.6
COMP-5903,2024-05-25,Proveedor 495,3436.08
COMP-5904,2023-05-13,Proveedor 211,876.69
COMP-5905,2025-10-12,Proveedor 184,4573.33
COMP-5906,2025-04-28,Proveedor 316,4197.32
COMP-5907,2024-06-08,Proveedor 440,4045.92
COMP-5908,2024-12-27,Proveedor 60,2563.85
COMP-5909,2024-11-19,Proveedor 347,2637.16
COMP-5910,2023-01-29,Proveedor 110,4838.34
COMP-5911,2025-02-28,Proveedor 423,2004.36
COMP-5912,2024-03-13,Proveedor 83,2653.12
COMP-5913,2025-01-24,Proveedor 62,1578.84
COMP-5914,2025-09-12,Proveedor 472,2936.69
COMP-5915,2024-10-09,Proveedor 411,3470.46
COMP-5916,2023-11-15,Proveedor 6,4167.51
COMP-5917,2025-10-10,Proveedor 448,4830.76
COMP-5918,2024-12-04,Proveedor 317,81.24
COMP-5919,2023-02-11,Proveedor 245,2079.48
COMP-5920,2023-07-08,Proveedor 430,893.83
COMP-5921,2024-01-17,Proveedor 401,391.37
COMP-5922,2023-02-10,Proveedor 61,4553.02
COMP-5923,2024-06-18,Proveedor 424,3182.32
COMP-5924,2025-04-27,Proveedor 204,3849.65
COMP-5925,2023-09-09,Proveedor 229,2741.13
COMP-5926,2024-04-28,Proveedor 281,1694.47
COMP-5927,2023-08-02,Proveedor 133,1744.14
COMP-5928,2023-04-26,Proveedor 31,2911.88
COMP-5929,2023-09-09,Proveedor 399,3113.86
COMP-5930,2023-08-08,Proveedor 409,1393.21
COMP-5931,2025-05-29,Proveedor 480,1465.72
COMP-5932,2025-06-04,Proveedor 289,1118.59
COMP-5933,2025-05-07,Proveedor 169,692.77
COMP-5934,2023-02-08,Proveedor 276,4379.51
COMP-5935,2025-07-19,Proveedor 341,4147.43
COMP-5936,2023-11-01,Proveedor 144,136.33
COMP-5937,2024-07-02,Proveedor 426,2834.85
COMP-5938,2024-09-18,Proveedor 244,4215.2
COMP-5939,2025-03-06,Proveedor 131,4813.37
COMP-5940,2025-07-06,Proveedor 72,960.58
COMP-5941,2024-02-29,Proveedor 484,838.08
COMP-5942,2024-07-31,Proveedor 406,2602.59
COMP-5943,2023-07-05,Proveedor 370,3436.62
COMP-5944,2023-02-24,Proveedor 391,2064.06
COMP-5945,2025-04-09,Proveedor 342,2655.64
COMP-5946,2024-01-12,Proveedor 68,1608.6
COMP-5947,2023-11-08,Proveedor 107,1996.36
COMP-5948,2023-02-04,Proveedor 391,3127.2
COMP-5949,2023-09-11,Proveedor 221,71.49
COMP-5950,2025-04-23,Proveedor 140,1016.99
COMP-5951,2025-10-15,Proveedor 215,338.55
COMP-5952,2025-09-01,Proveedor 487,1347.15
COMP-5953,2023-10-10,Proveedor 99,1683.37
COMP-5954,2024-08-01,Proveedor 164,3758.57
COMP-5955,2024-11-03,Proveedor 496,4557.27
COMP-5956,2025-09-04,Proveedor 343,1030.36
COMP-5957,2023-04-24,Proveedor 252,4433.52
COMP-5958,2025-07-05,Proveedor 454,1353.86
COMP-5959,2024-05-15,Proveedor 377,3270.87
COMP-5960,2025-01-30,Proveedor 68,3826.41
COMP-5961,2023-09-01,Proveedor 27,3241.68
COMP-5962,2025-07-13,Proveedor 110,4346.18
COMP-5963,2025-03-20,Proveedor 498,3622.81
COMP-5964,2024-03-04,Proveedor 423,199.98
COMP-5965,2023-06-08,Proveedor 181,1961.01
COMP-5966,2023-03-25,Proveedor 113,2513.5
COMP-5967,2024-09-03,Proveedor 19,3103.84
COMP-5968,2025-07-29,Proveedor 208,819.42
COMP-5969,2025-09-03,Proveedor 70,4545.73
COMP-5970,2024-06-20,Proveedor 172,163.77
COMP-5971,2025-02-11,Proveedor 489,518.41
COMP-5972,2024-03-26,Proveedor 267,4510.67
COMP-5973,2023-02-28,Proveedor 20,175.28
COMP-5974,2025-07-01,Proveedor 389,4364.15
COMP-5975,2023-12-09,Proveedor 430,4903.23
COMP-5976,2024-09-08,Proveedor 279,909.85
COMP-5977,2024-07-03,Proveedor 130,4593.85
COMP-5978,2024-09-12,Proveedor 335,3608.86
COMP-5979,2024-09-30,Proveedor 368,2859.99
COMP-5980,2024-09-07,Proveedor 95,372.64
COMP-5981,2025-02-02,Proveedor 6,3194.51
COMP-5982,2023-04-19,Proveedor 28,1592.89
COMP-5983,2023-10-07,Proveedor 485,3414.04
COMP-5984,2023-09-11,Proveedor 467,1067.56
COMP-5985,2023-02-17,Proveedor 19,1641.06
COMP-5986,2023-10-29,Proveedor 306,577.47
COMP-5987,2024-11-18,Proveedor 160,1684.56
COMP-5988,2023-08-10,Proveedor 333,1796.35
COMP-5989,2024-03-18,Proveedor 275,1081.12
COMP-5990,2024-09-21,Proveedor 260,2239.23
COMP-5991,2024-06-17,Proveedor 292,2119.3
COMP-5992,2023-05-03,Proveedor 326,574.25
COMP-5993,2025-03-07,Proveedor 20,3568.9
COMP-5994,2024-11-19,Proveedor 36,1036.13
COMP-5995,2025-09-29,Proveedor 435,3027.65
COMP-5996,2023-01-04,Proveedor 354,3550.71
COMP-5997,2023-11-25,Proveedor 496,4896.57
COMP-5998,2024-07-15,Proveedor 321,1419.06
COMP-5999,2024-12-12,Proveedor 350,101.09
COMP-6000,2024-03-04,Proveedor 367,811.32
COMP-6001,2023-06-05,Proveedor 273,4961.2
COMP-6002,2023-06-03,Proveedor 91,191.19
COMP-6003,2024-12-15,Proveedor 304,3744.49
COMP-6004,2024-08-03,Proveedor 494,1039.97
COMP-6005,2024-04-29,Proveedor 68,3295.31
COMP-6006,2023-12-27,Proveedor 277,3340.06
COMP-6007,2023-04-01,Proveedor 167,978.64
COMP-6008,2024-09-27,Proveedor 139,2710.39
COMP-6009,2025-02-18,Proveedor 93,3642.31
COMP-6010,2024-06-22,Proveedor 95,1340.84
COMP-6011,2025-04-29,Proveedor 110,3295.73
COMP-6012,2023-01-17,Proveedor 391,4183.59
COMP-6013,2023-08-20,Proveedor 255,3372.83
COMP-6014,2023-02-24,Proveedor 356,1452.46
COMP-6015,2024-10-30,Proveedor 71,614.47
COMP-6016,2023-08-21,Proveedor 118,3299.92
COMP-6017,2023-08-24,Proveedor 417,3288.07
COMP-6018,2023-11-04,Proveedor 292,3905.81
COMP-6019,2025-04-05,Proveedor 446,2392.68
COMP-6020,2023-03-26,Proveedor 43,2339.11
COMP-6021,2024-09-13,Proveedor 380,152.55
COMP-6022,2025-06-12,Proveedor 326,1094.89
COMP-6023,2023-04-25,Proveedor 48,4503.05
COMP-6024,2025-06-15,Proveedor 323,2649.81
COMP-6025,2024-09-09,Proveedor 433,2389.6
COMP-6026,2024-12-27,Proveedor 493,768.48
COMP-6027,2023-10-14,Proveedor 251,1577.17
COMP-6028,2024-10-05,Proveedor 124,820.44
COMP-6029,2023-07-31,Proveedor 8,1072.51
COMP-6030,2025-10-27,Proveedor 346,367.0
COMP-6031,2023-09-25,Proveedor 126,396.58
COMP-6032,2024-07-18,Proveedor 172,1027.68
COMP-6033,2025-10-22,Proveedor 172,371.05
COMP-6034,2025-08-24,Proveedor 233,3447.65
COMP-6035,2025-07-07,Proveedor 96,2300.67
COMP-6036,2024-07-01,Proveedor 149,110.2
COMP-6037,2023-12-26,Proveedor 206,1389.79
COMP-6038,2023-03-28,Proveedor 34,4543.95
COMP-6039,2023-06-17,Proveedor 397,4459.66
COMP-6040,2024-03-13,Proveedor 143,1524.26
COMP-6041,2024-12-07,Proveedor 293,4294.79
COMP-6042,2024-04-10,Proveedor 22,817.69
COMP-6043,2025-10-23,Proveedor 306,122.92
COMP-6044,2024-01-24,Proveedor 398,1019.88
COMP-6045,2024-02-05,Proveedor 285,289.57
COMP-6046,2024-12-17,Proveedor 274,3873.97
COMP-6047,2025-07-31,Proveedor 210,4749.78
COMP-6048,2023-12-16,Proveedor 38,1230.27
COMP-6049,2023-03-15,Proveedor 104,511.66
COMP-6050,2025-08-21,Proveedor 335,356.61
COMP-6051,2024-02-28,Proveedor 91,3132.95
COMP-6052,2025-05-05,Proveedor 48,2232.59
COMP-6053,2025-08-12,Proveedor 413,1500.84
COMP-6054,2023-05-02,Proveedor 14,4519.11
COMP-6055,2023-03-14,Proveedor 141,1555.36
COMP-6056,2023-11-27,Proveedor 191,948.49
COMP-6057,2023-08-29,Proveedor 317,2304.56
COMP-6058,2023-10-20,Proveedor 248,3605.96
COMP-6059,2023-02-14,Proveedor 403,1025.23
COMP-6060,2023-03-08,Proveedor 290,2869.12
COMP-6061,2023-06-01,Proveedor 459,125.85
COMP-6062,2023-11-10,Proveedor 68,2196.5
COMP-6063,2024-10-17,Proveedor 244,4722.03
COMP-6064,2025-07-13,Proveedor 151,3509.59
COMP-6065,2023-08-14,Proveedor 367,2568.24
COMP-6066,2024-11-19,Proveedor 288,4761.9
COMP-6067,2024-09-17,Proveedor 490,3644.17
COMP-6068,2025-02-10,Proveedor 180,4026.92
COMP-6069,2024-04-20,Proveedor 287,1457.81
COMP-6070,2024-01-17,Proveedor 429,3404.35
COMP-6071,2025-02-08,Proveedor 483,4902.31
COMP-6072,2023-03-23,Proveedor 254,1888.54
COMP-6073,2023-05-26,Proveedor 486,3461.88
COMP-6074,2025-09-29,Proveedor 280,2915.2
COMP-6075,2024-06-04,Proveedor 332,4449.18
COMP-6076,2024-03-13,Proveedor 132,1084.81
COMP-6077,2023-11-03,Proveedor 263,3330.83
COMP-6078,2023-02-02,Proveedor 463,2591.57
COMP-6079,2023-07-11,Proveedor 24,143.41
COMP-6080,2025-06-14,Proveedor 209,3342.46
COMP-6081,2024-02-03,Proveedor 181,878.41
COMP-6082,2023-10-21,Proveedor 58,1212.07
COMP-6083,2023-07-20,Proveedor 390,368.08
COMP-6084,2024-05-17,Proveedor 377,71.79
COMP-6085,2024-05-28,Proveedor 483,841.8
COMP-6086,2025-10-13,Proveedor 3,1797.79
COMP-6087,2024-10-28,Proveedor 285,2484.83
COMP-6088,2023-02-15,Proveedor 309,4720.76
COMP-6089,2024-11-18,Proveedor 312,3721.63
COMP-6090,2025-07-26,Proveedor 312,574.25
COMP-6091,2023-02-18,Proveedor 369,3557.55
COMP-6092,2025-04-24,Proveedor 355,4752.24
COMP-6093,2024-02-24,Proveedor 353,4864.07
COMP-6094,2023-03-01,Proveedor 364,4552.25
COMP-6095,2025-10-14,Proveedor 55,4441.2
COMP-6096,2025-01-08,Proveedor 407,4995.38
COMP-6097,2025-10-01,Proveedor 376,1363.3
COMP-6098,2025-06-17,Proveedor 101,3280.75
COMP-6099,2024-02-07,Proveedor 269,4841.76
COMP-6100,2024-09-27,Proveedor 129,293.37
COMP-6101,2023-08-10,Proveedor 494,3753.26
COMP-6102,2024-12-22,Proveedor 214,2109.13
COMP-6103,2023-04-01,Proveedor 164,3696.09
COMP-6104,2024-02-03,Proveedor 387,834.88
COMP-6105,2024-12-25,Proveedor 178,928.03
COMP-6106,2023-03-13,Proveedor 299,1853.38
COMP-6107,2024-02-19,Proveedor 446,4196.4
COMP-6108,2025-05-15,Proveedor 23,1756.11
COMP-6109,2025-03-14,Proveedor 194,1881.23
COMP-6110,2024-06-20,Proveedor 191,2601.79
COMP-6111,2024-06-26,Proveedor 289,2115.89
